region,province,daire,type,parti,candidat,voix,sieges
"الشرق","تاوريرت","تاوريرت","محلية","حزب العدالة والتنمية","احميدة محجوبي","6787","0"
"الشرق","تاوريرت","تاوريرت","محلية","حزب الأصالة والمعاصرة","محمد حامد","6548","0"
"الشرق","تاوريرت","تاوريرت","محلية","حزب التقدم والاشتراكية","احمد ازيرار","1312","0"
"الشرق","تاوريرت","تاوريرت","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","رابح ايناوو","1278","0"
"الشرق","تاوريرت","تاوريرت","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","مصطفى لطرش","851","0"
"الشرق","تاوريرت","تاوريرت","محلية","حزب التجمع الوطني للأحرار","محمد معيزي","643","0"
"الشرق","تاوريرت","تاوريرت","محلية","حزب جبهة القوى الديمقراطية","محمد ازلاف","246","0"
"الشرق","تاوريرت","تاوريرت","محلية","حزب الديمقراطيين الجدد","عبد الكريم سويدي","205","0"
"الشرق","تاوريرت","تاوريرت","محلية","تحالف العهد و التجديد","عصام حنود","202","0"
"الشرق","تاوريرت","تاوريرت","محلية","حزب الإصلاح والتنمية","سعيد بلغيتي","100","0"
"الشرق","تاوريرت","تاوريرت","محلية"," حزب النهضة والفضيلة","محمد برعيش","92","0"
"الشرق","تاوريرت","تاوريرت","محلية","حزب الوسط الاجتماعي","محمد راشق","21","0"
"الشرق","فجيج","فجيج","محلية","حزب الأصالة والمعاصرة","ادريس اوقمني","7940","1"
"الشرق","فجيج","فجيج","محلية","حزب الاستقلال","الكبير قادة","6444","1"
"الشرق","فجيج","فجيج","محلية","حزب العدالة والتنمية","مصطفى زيتي","3935","1"
"الشرق","فجيج","فجيج","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","نعيمة لحروري","3633","0"
"الشرق","فجيج","فجيج","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","احمد السباعي","3177","0"
"الشرق","فجيج","فجيج","محلية","حزب التجمع الوطني للأحرار","سعيد بليلي","2819","0"
"الشرق","فجيج","فجيج","محلية","حزب الحركة الشعبية","الحسين اوحليس","2540","0"
"الشرق","فجيج","فجيج","محلية","حزب الاتحاد الدستوري","علي برعا","1271","0"
"الشرق","فجيج","فجيج","محلية","حزب جبهة القوى الديمقراطية","المامون جنفي","1140","0"
"الشرق","فجيج","فجيج","محلية","حزب التقدم والاشتراكية","محمد بعيليش","911","0"
"الشرق","فجيج","فجيج","محلية","حزب الديمقراطيين الجدد","محمد طالبي","118","0"
"الشرق","الناضور","الناضور","محلية","حزب الأصالة والمعاصرة","سليمان حوليش","13974","1"
"الشرق","الناضور","الناضور","محلية","حزب العدالة والتنمية","فاروق الطاهري","13527","1"
"الشرق","الناضور","الناضور","محلية","حزب الحركة الشعبية","سعيد الرحموني","13171","1"
"الشرق","الناضور","الناضور","محلية","حزب التجمع الوطني للأحرار","المصطفى المنصوري","12135","1"
"الشرق","الناضور","الناضور","محلية","حزب الاستقلال","محمد الطيبي","10456","0"
"الشرق","الناضور","الناضور","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","محمد ابركان","7769","0"
"الشرق","الناضور","الناضور","محلية","حزب التقدم والاشتراكية","محمد لهمام","2495","0"
"الشرق","الناضور","الناضور","محلية"," حزب النهضة والفضيلة","محمد الادريسي","1035","0"
"الشرق","الناضور","الناضور","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","محمد البصراوي","934","0"
"الشرق","الناضور","الناضور","محلية","حزب جبهة القوى الديمقراطية","عبد المنعم شوقي","272","0"
"الشرق","الناضور","الناضور","محلية","حزب الوحدة والديمقراطية","عبد الله رائس","267","0"
"الشرق","الناضور","الناضور","محلية","حزب الحرية والعدالة الاجتماعية","عبد الله البودوحي","254","0"
"الشرق","الناضور","الناضور","محلية","تحالف العهد و التجديد","محمد مصباح","148","0"
"الشرق","الناضور","الناضور","محلية","حزب الاتحاد الدستوري","فروق درغال","87","0"
"الشرق","الناضور","الناضور","محلية","حزب البيئة والتنمية المستدامة","بوزيان الهرواشي","75","0"
"الشرق","الناضور","الناضور","محلية","حزب المجتمع الديمقراطي","علي الصغير","63","0"
"الشرق","الناضور","الناضور","محلية","حزب الإصلاح والتنمية","حميد بوجعادة","23","0"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب العدالة والتنمية","ادريس الثمري","29056","2"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الأصالة والمعاصرة","محمد كاريم","22584","1"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الاستقلال","هشام سعنان","11165","1"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الحركة الديمقراطية الاجتماعية","التهامي المسقي","8214","1"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الحركة الشعبية","عادل السباعي","6819","1"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب التجمع الوطني للأحرار","عمر كردودي","6525","0"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الاتحاد الدستوري","فيصل الزرهوني","6195","0"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب البيئة والتنمية المستدامة","يوسف اجدية","5739","0"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","مبارك الفارسي","5324","0"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب التقدم والاشتراكية","رشيد محيب","4422","0"
"مراكش- آسفي","أسفي","آسفي","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","عبد الكريم بندقية","1953","0"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الشورى والاستقلال","يوسف العدراري","686","0"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الديمقراطيين الجدد","معاد اهليل","435","0"
"مراكش- آسفي","أسفي","آسفي","محلية","تحالف العهد و التجديد","ياسين محيريك","406","0"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الوسط الاجتماعي","حسن ابونواس","208","0"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب المجتمع الديمقراطي","عمر بنماني","200","0"
"مراكش- آسفي","أسفي","آسفي","محلية","حزب الأمل","عبد القادر لجعور","128","0"
"مراكش- آسفي","أسفي","آسفي","محلية","الحزب الديمقراطي الوطني","عبد الرحيم الريحاني","55","0"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الاستقلال","امبارك الطرمونية","25163","1"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب العدالة والتنمية","ابوزيد المقري الادريسي","24687","1"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الأصالة والمعاصرة","عبد الحكيم سجدة","19183","1"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الاتحاد الدستوري","رضوان مهدب","12280","1"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","محمد  الزهراوي","10418","1"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الحركة الشعبية","المصطفى المخنتر","9851","1"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","بدر نورالبيت","4089","0"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب التجمع الوطني للأحرار","عبد الرحمن كامل","2537","0"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب التقدم والاشتراكية","محمد سير","1484","0"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب جبهة القوى الديمقراطية","عبد الله دالي","1261","0"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","تحالف العهد و التجديد","رشيد بنشرقي","461","0"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الديمقراطيين الجدد","حمزة رويجع","428","0"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب الإصلاح والتنمية","محمد فلاج","393","0"
"الدار البيضاء-سطات","الجديدة","الجديدة","محلية","حزب البيئة والتنمية المستدامة","محمد الكاس","189","0"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب العدالة والتنمية","حسن الحارس","20542","1"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الأصالة والمعاصرة","هشام هرامي","17754","1"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الاتحاد الدستوري","عبد اللطيف ميرداس","9076","1"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","البهلول رشيد","8875","1"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب التقدم والاشتراكية","سعيد انميلي","8477","1"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الاستقلال","عبد الله ابوفارس","8362","1"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الحركة الشعبية","رحال الناصري","7923","0"
"الدار البيضاء-سطات","سطات","سطات","محلية","تحالف العهد و التجديد","مصطفى زكرياء جرموني","4821","0"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب التجمع الوطني للأحرار","محمد ياسين الداودي","4204","0"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الإصلاح والتنمية","محمد  دلوادي","3431","0"
"الدار البيضاء-سطات","سطات","سطات","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","جمال قيلش","3410","0"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب البيئة والتنمية المستدامة","يوسف سائل","3233","0"
"الدار البيضاء-سطات","سطات","سطات","محلية","الحزب الديمقراطي الوطني","احمد مساوي","3181","0"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الحركة الديمقراطية الاجتماعية","رشيد مشماشي","2193","0"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب جبهة القوى الديمقراطية","عثمان بعيد","1318","0"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الأمل","خليل علالي","614","0"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الديمقراطيين الجدد","محمد جرموني","258","0"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الحرية والعدالة الاجتماعية","يوسف منبر","203","0"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب النهضة","عبد الكبير كدناوي","170","0"
"الدار البيضاء-سطات","سطات","سطات","محلية","حزب الشورى والاستقلال","عبد المجيد عفيفي","47","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب العدالة والتنمية","الشرقي الغلمي","15979","1"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الأصالة والمعاصرة","عبد الرحيم عتمون","15888","1"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","الحبيب المالكي","10168","1"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الاتحاد الدستوري","محمد زكراني","8996","1"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الاستقلال","لحسن حداد","7362","1"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب التجمع الوطني للأحرار","حميد العرشي","7157","1"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الحركة الشعبية","عبد الرحيم العلافي","6690","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب التقدم والاشتراكية","عبد الصماد خناني","3250","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","المصطفى زمزم","2255","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب جبهة القوى الديمقراطية","لبصير بنعيادة","2055","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الوسط الاجتماعي","الحبيب درواش","1248","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الحركة الديمقراطية الاجتماعية","بوعزة لمرامي","972","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب النهضة","زكرياء الجكاني","891","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب البيئة والتنمية المستدامة","محمد بوطيبي","772","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","تحالف العهد و التجديد","لاشهب عناوي","744","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية"," حزب النهضة والفضيلة","عبد الغني السعيد","677","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الحرية والعدالة الاجتماعية","ابن سعيد بختاوي","592","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الأمل","محمد صدقي","407","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الديمقراطيين الجدد","خليد هشام","353","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب العمل","حسن نابغ","250","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب المجتمع الديمقراطي","الصديق نشاط","248","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب اليسار الأخضر المغربي","المولودي الخرمودي","233","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الإصلاح والتنمية","محمد ورضي","146","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","حزب الشورى والاستقلال","محمد حضير","124","0"
"بني ملال -خنيفرة","خريبكة","خريبكة","محلية","الحزب الديمقراطي الوطني","عثمان ركوب","96","0"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الاستقلال","محمد كريمن","10925","1"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب التجمع الوطني للأحرار","حسن  عوكاشا ","10792","1"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب العدالة والتنمية","محمد بنجلول","8164","1"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الأصالة والمعاصرة","امبارك عفيري","6953","0"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","بدون انتماء سياسي","سعيد الزيدي","6668","0"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب التقدم والاشتراكية","كريم الزيادي","4846","0"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الحركة الشعبية","ربيع  مباركي","4332","0"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","الحاج زايد","2053","0"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","يوسف بنصباحية","858","0"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الديمقراطيين الجدد","بوشعيب حمراوي","644","0"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب البيئة والتنمية المستدامة","المهدي ابن رحو","625","0"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الاتحاد المغربي للديمقراطية","ابراهيم سلامة","457","0"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الاتحاد الدستوري","الجيلالي  امهنبر ","142","0"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","الحزب الديمقراطي الوطني","محمد البينون","50","0"
"الدار البيضاء-سطات","بنسليمان","بنسليمان","محلية","حزب الإصلاح والتنمية","جواد البكاري","37","0"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب العدالة والتنمية","محمد نجيب بوليف","60278","3"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الأصالة والمعاصرة","فؤاد  العماري","25948","1"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الاتحاد الدستوري","محمد الزموري","10636","1"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب التجمع الوطني للأحرار","حسن بوهريز","6525","0"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","محمد الفارسي","2668","0"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الاستقلال","هشام التمسماني جاد","1746","0"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","احمد يحيا","748","0"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب التقدم والاشتراكية","غزلان المعموري","660","0"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الوسط الاجتماعي","سعيد الحدوشي","242","0"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","تحالف العهد و التجديد","عبد السلام افيلال","197","0"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية"," حزب النهضة والفضيلة","يوسف ابن العساوي","165","0"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب اليسار الأخضر المغربي","محمد الجويهري","164","0"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الديمقراطيين الجدد","حاتم الوزاني","138","0"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب النهضة","خالد لحاضر","117","0"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب الشورى والاستقلال","ابراهيم الفتحوني ","99","0"
"طنجة- تطوان -الحسيمة","طنجة أصيلة","طنجة - أصيلة","محلية","حزب المجتمع الديمقراطي","ياسين بركش","86","0"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب العدالة والتنمية","محمد ادعمار","20136","1"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب التجمع الوطني للأحرار","راشيد الطالبي العلمي","16328","1"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب التقدم والاشتراكية","محمد العربي  احنين","13289","1"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الأصالة والمعاصرة","نور الدين الهروشي","11792","1"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","محمد الملاحي","10639","1"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","بدون انتماء سياسي","الامين بوخبزة","2988","0"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","فاطمة الومغاري","2478","0"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الاستقلال","رشيد اميري","1168","0"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الحركة الديمقراطية الاجتماعية","الحسن لخنيفري","282","0"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الحركة الشعبية","شكيب الشودري","194","0"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الوحدة والديمقراطية","الهاشمي  بوغيث","99","0"
"طنجة- تطوان -الحسيمة","تطوان","تطوان","محلية","حزب الاتحاد الدستوري","عبد النور الهشميوي","79","0"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الحركة الشعبية","محمد السيمو","18106","1"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب العدالة والتنمية","محمد الحمداوي","16178","1"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الأصالة والمعاصرة","امال  بوكير ","11740","1"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الاتحاد الدستوري","عبد العزيز الوادكي","10633","1"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب التقدم والاشتراكية","محمد حماني","7142","0"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب التجمع الوطني للأحرار","عبد الاله الحسيسن","6568","0"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","مشيج القرقري","4994","0"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الاستقلال","عبد الله البقالي","4110","0"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","العياشي الرياحي","1279","0"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب جبهة القوى الديمقراطية","محمد العافية","1148","0"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب الديمقراطيين الجدد","محمد طلحة","191","0"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","تحالف العهد و التجديد","نوبير الاموي الروكي","152","0"
"طنجة- تطوان -الحسيمة","العرائش","العرائش","محلية","حزب البيئة والتنمية المستدامة","مصطفى الحصيني","119","0"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الحركة الشعبية","عبد الرحمان العمري","13999","1"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الأصالة والمعاصرة","توفيق الميموني","13692","1"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الاستقلال","اسماعيل البقالي","11429","1"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الاتحاد الدستوري","عبد الله العلوي","10435","1"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","عبد الله زرغيل","7954","0"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الحرية والعدالة الاجتماعية","اليزيد الطاغي","7203","0"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب العدالة والتنمية","احمد  ايتونة","6893","0"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب جبهة القوى الديمقراطية","عبد الرحمان المتيوي","5780","0"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب التقدم والاشتراكية","الطيب  الميموني ","5430","0"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب التجمع الوطني للأحرار","عبد العالي الجوط","3750","0"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب البيئة والتنمية المستدامة","عبد الحميد مصباح","1807","0"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الحركة الديمقراطية الاجتماعية","تاشفين اغمير","1336","0"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الديمقراطيين الجدد","جمال اكدي","915","0"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","تحالف العهد و التجديد","احمد ابويحيى","768","0"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","عبد العزيز الهزهاز","427","0"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب الشورى والاستقلال","عبد القادر اعزيز","409","0"
"طنجة- تطوان -الحسيمة","شفشاون","شفشاون","محلية","حزب اليسار الأخضر المغربي","سعيد حمو","44","0"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب العدالة والتنمية","عبد الاله ابن كيران","36404","2"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الأصالة والمعاصرة","رشيد العبدي","11592","1"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب التجمع الوطني للأحرار","نور الدين الازرق","8674","1"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الحركة الشعبية","ادريس السنتيسي","8008","0"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الاستقلال","عبد الكريم حسيني","3461","0"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","جعفر ساخي","2459","0"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","السعيد بلوط","913","0"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الاتحاد الدستوري","نجيب لشهب","351","0"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الحركة الديمقراطية الاجتماعية","محمد بوصبع","134","0"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية"," حزب النهضة والفضيلة","عبد الرحمان حميمو","127","0"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","تحالف العهد و التجديد","عبدالعزيز الناصري","125","0"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الإصلاح والتنمية","لبنى العموري","120","0"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","حزب الوحدة والديمقراطية","عبد الحق الازيري","88","0"
"الرباط -سلا -القنيطرة","سلا","سلا المدينة","محلية","الحزب الديمقراطي الوطني","خالد شهيد","26","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب العدالة والتنمية","عبد القادر اعمارة","25020","2"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الأصالة والمعاصرة","محمد بنعطية","11802","1"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب التقدم والاشتراكية","عبد الكريم الزمزامي","6611","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الاتحاد الدستوري","يحيى  قدادرة","3227","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الاستقلال","خالد فتحي","2616","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الحركة الشعبية","عدنان الادريسي","1702","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","تحالف أحزاب فيدرالية اليسار الديمقراطي","لحسن ايوبي","1195","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب البيئة والتنمية المستدامة","كريم هريتان","404","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الاتحاد الاشتراكي للقوات الشعبية","يوسف المجدوبي الادريسي","355","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب التجمع الوطني للأحرار","رشيد ناصر","319","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","تحالف العهد و التجديد","يسين غزواني","211","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية"," حزب النهضة والفضيلة","احمد المنصوري","167","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب جبهة القوى الديمقراطية","مصطفى الكمري","98","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الأمل","الملكي المالكي","79","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب المجتمع الديمقراطي","محمد بنطالب","70","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الحركة الديمقراطية الاجتماعية","احمد لمسوكر","50","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الشورى والاستقلال","خالد العولى","45","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب الإصلاح والتنمية","سمير الطوايهر","43","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","حزب اليسار الأخضر المغربي","شاكر تزايت","29","0"
"الرباط -سلا -القنيطرة","سلا","سلا الجديدة","محلية","الحزب الديمقراطي الوطني","محمد الارضي","7","0"
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب العدالة والتنمية","عبد الصمد حيكر","30617","2"
"الدار البيضاء-سطات","عمالة مقاطعة الدار البيضاء أنفا","الدار البيضاء - أنفا","محلية","حزب الأصالة والمعاصرة","سعيد الناصري","10380","1"
